id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb599232358a46554f807aef061363,https://www.airbnb.es/rooms/719547,-0.32857267526494605,39.474161105717485,2017-08-15 14:48:21.737000,2018-09-22 06:27:49.290000,airbnb3204897,entire_home,3,6,7,2,
airbnb599232358a46554f807aef061364,https://www.airbnb.es/rooms/16655682,-0.32878995654333376,39.47427916547666,2017-08-15 14:48:13.097000,2018-09-22 07:19:14.761000,airbnb109595270,entire_home,2,2,1,7,
airbnb599232358a46554f807aef061365,https://www.airbnb.es/rooms/27010409,-0.32872291515539215,39.47388630092692,2018-08-27 05:38:46.969000,2018-09-22 07:16:18.033000,airbnb185222025,entire_home,4,8,6,1,
airbnb599232358a46554f807aef061366,https://www.airbnb.es/rooms/13426416,-0.3284246960087575,39.4736317091358,2017-08-15 14:47:52.378000,2018-09-22 07:12:20.336000,airbnb31636012,entire_home,0,4,24,1,
airbnb599232358a46554f807aef061367,https://www.airbnb.es/rooms/25699592,-0.3285074582023902,39.47365531048767,2018-08-27 05:38:49.776000,2018-09-22 07:16:46.743000,airbnb193376505,entire_home,4,6,10,2,
airbnb599232358a46554f807aef061368,https://www.airbnb.es/rooms/19876197,-0.328707219049445,39.473600580343515,2017-08-15 14:47:43.923000,2018-09-22 07:09:46.475000,airbnb140636420,private_room,1,2,59,2,
airbnb599232358a46554f807aef061369,https://www.airbnb.es/rooms/16657410,-0.32875589910401304,39.47360049404191,2017-08-15 14:48:17.395000,2018-09-22 07:19:20.688000,airbnb109595270,entire_home,2,2,1,3,
airbnb599232358a46554f807aef061370,https://www.airbnb.es/rooms/26663112,-0.32859111747635067,39.47326204321951,2018-08-27 05:38:49.776000,2018-09-22 07:18:22.993000,airbnb158686240,entire_home,4,6,6,3,
airbnb599232358a46554f807aef061371,https://www.airbnb.es/rooms/16819273,-0.3283858976266514,39.473090075652685,2017-08-15 14:48:21.736000,2018-09-22 07:19:59.593000,airbnb109595270,entire_home,2,4,0,3,
airbnb599232358a46554f807aef061372,https://www.airbnb.es/rooms/16681676,-0.3281462822495011,39.473203503467296,2017-08-15 14:48:13.097000,2018-09-22 06:27:57.547000,airbnb109595270,entire_home,3,4,0,3,
airbnb599232358a46554f807aef061373,https://www.airbnb.es/rooms/11814343,-0.32813355192260146,39.47328154010393,2018-05-27 07:09:22.871000,2018-09-22 07:10:43.170000,airbnb60052383,private_room,1,2,63,2,
airbnb599232358a46554f807aef061374,https://www.airbnb.es/rooms/5404234,-0.32829897615540493,39.47323665479306,2017-08-15 14:48:17.394000,2018-09-22 07:12:36.587000,airbnb18083889,entire_home,4,6,17,3,
airbnb599232358a46554f807aef061375,https://www.airbnb.es/rooms/5362289,-0.3277868810491622,39.473395521366506,2017-08-15 14:48:13.098000,2017-10-10 18:55:48.401000,airbnb439763,entire_home,3,4,34,4,49
airbnb599232358a46554f807aef061376,https://www.airbnb.es/rooms/908348,-0.32787035220414973,39.47273979396108,2017-08-15 14:48:26.043000,2017-10-10 18:58:49.828000,airbnb2351355,entire_home,2,6,9,3,80
airbnb599232358a46554f807aef061377,https://www.airbnb.es/rooms/3736295,-0.328,39.473,2017-08-15 14:48:17.395000,2018-06-06 09:05:09.989000,airbnb1387923,entire_home,3,6,9,2,181
airbnb599232358a46554f807aef061378,https://www.airbnb.es/rooms/1147129,-0.328,39.473,2018-05-26 13:01:58.090000,2018-06-06 09:07:09.442000,airbnb6153960,entire_home,2,3,14,5,83
airbnb599232358a46554f807aef061379,https://www.airbnb.es/rooms/13132344,-0.32811001837529474,39.47296322095718,2017-08-15 14:48:21.737000,2018-06-14 08:34:59.262000,airbnb66929416,entire_home,2,3,8,2,52
airbnb599232358a46554f807aef061380,https://www.airbnb.es/rooms/7537543,-0.3282684549426727,39.47278498399679,2017-08-15 14:47:48.238000,2018-09-22 07:11:44.747000,airbnb39491657,entire_home,0,2,45,2,
airbnb599232358a46554f807aef061381,https://www.airbnb.es/rooms/18104765,-0.3282604962561175,39.472533080463805,2017-08-15 14:47:43.923000,2018-09-22 06:17:59.971000,airbnb124708684,entire_home,3,4,21,2,
airbnb599232358a46554f807aef061382,https://www.airbnb.es/rooms/13139948,-0.32779853723391456,39.47225239165916,2017-08-15 14:47:52.379000,2018-09-19 21:25:01.102000,airbnb73233259,entire_home,2,4,79,3,
airbnb599232358a46554f807aef061383,https://www.airbnb.es/rooms/24845156,-0.3280538020114721,39.472180253510295,2018-05-27 07:09:12.813000,2018-09-22 07:23:18.704000,airbnb60052383,private_room,2,2,6,2,
airbnb599232358a46554f807aef061384,https://www.airbnb.es/rooms/9660960,-0.328,39.472,2017-08-15 14:48:26.043000,2018-09-19 20:59:55.681000,airbnb2037083,entire_home,3,6,3,7,
airbnb599232358a46554f807aef061385,https://www.airbnb.es/rooms/27448635,-0.32856352876630124,39.47182198388352,2018-08-27 05:37:59.941000,2018-09-22 06:20:16.200000,airbnb137603816,entire_home,1,4,7,1,
airbnb599232358a46554f807aef061386,https://www.airbnb.es/rooms/23448828,-0.32882026612773646,39.471815547486656,2018-05-27 07:09:12.814000,2018-06-14 08:33:16.762000,airbnb16531703,private_room,0,1,0,4,15
airbnb599232358a46554f807aef061387,https://www.airbnb.es/rooms/8843067,-0.32895543501604696,39.472053315510955,2017-08-15 14:47:56.545000,2018-09-22 06:15:21.744000,airbnb33453670,entire_home,1,4,137,2,
airbnb599232358a46554f807aef061388,https://www.airbnb.es/rooms/16944337,-0.32883662051002105,39.472174297148875,2017-08-15 14:48:21.736000,2018-09-22 07:29:02.670000,airbnb89576094,entire_home,3,5,7,2,
airbnb599232358a46554f807aef061389,https://www.airbnb.es/rooms/15557247,-0.32887614829446155,39.472487860532254,2017-08-15 14:48:21.736000,2017-10-10 18:57:05.238000,airbnb80967335,private_room,1,1,18,2,15
airbnb599232358a46554f807aef061390,https://www.airbnb.es/rooms/18778397,-0.3287806652810115,39.47255460557833,2017-08-15 14:48:26.043000,2017-10-10 18:58:39.259000,airbnb107246527,entire_home,3,9,0,2,158
airbnb599232358a46554f807aef061391,https://www.airbnb.es/rooms/13793580,-0.3290007062691272,39.47289220537176,2017-08-15 14:47:48.239000,2018-09-22 07:13:00.090000,airbnb81065028,entire_home,4,6,102,1,
airbnb599232358a46554f807aef061392,https://www.airbnb.es/rooms/13568825,-0.32908582082784027,39.47291070789262,2017-08-15 14:48:00.352000,2018-09-22 07:15:04.450000,airbnb78235144,entire_home,3,6,32,2,
airbnb599232358a46554f807aef061393,https://www.airbnb.es/rooms/193326,-0.32911725072639497,39.47293764333252,2017-08-15 14:47:43.923000,2018-09-22 07:10:06.969000,airbnb937597,private_room,0,2,110,1,
airbnb599232358a46554f807aef061394,https://www.airbnb.es/rooms/11840418,-0.3289878806400112,39.47248463660206,2018-05-27 07:09:10.069000,2018-09-22 06:19:04.192000,airbnb60052383,private_room,1,2,50,2,
airbnb599232358a46554f807aef061395,https://www.airbnb.es/rooms/18230045,-0.32943231980098564,39.47268925533583,2017-08-15 14:48:08.689000,2018-09-22 07:23:12.811000,airbnb99961455,private_room,0,1,5,3,
airbnb599232358a46554f807aef061396,https://www.airbnb.es/rooms/607073,-0.3293217289534489,39.4727417813148,2018-05-27 07:09:17.583000,2018-09-22 07:31:23.041000,airbnb3007632,private_room,0,5,0,5,
airbnb599232358a46554f807aef061397,https://www.airbnb.es/rooms/11147689,-0.3300280266661095,39.47298011723233,2018-05-27 07:09:22.870000,2018-06-14 08:34:40.303000,airbnb40523332,entire_home,1,4,23,1,51
airbnb599232358a46554f807aef061398,https://www.airbnb.es/rooms/18085854,-0.3300704201177398,39.47300811278888,2017-08-15 14:48:08.689000,2017-10-10 18:54:55.972000,airbnb77934710,private_room,1,2,1,2,16
airbnb599232358a46554f807aef061399,https://www.airbnb.es/rooms/8504457,-0.33004100824442734,39.47246198446024,2018-05-27 07:09:12.814000,2018-09-22 07:27:25.193000,airbnb44780642,entire_home,3,4,32,5,
airbnb599232358a46554f807aef061400,https://www.airbnb.es/rooms/23909796,-0.32977679119727327,39.47241808837685,2018-05-27 07:09:10.070000,2018-09-22 07:24:32.180000,airbnb179712212,entire_home,3,4,8,5,
airbnb599232358a46554f807aef061401,https://www.airbnb.es/rooms/24536436,-0.3297474199237481,39.47241273012475,2018-05-27 07:09:10.069000,2018-09-22 07:24:38.369000,airbnb101368558,entire_home,2,4,16,2,
airbnb599232358a46554f807aef061402,https://www.airbnb.es/rooms/10976291,-0.3296107678830907,39.47263483723905,2017-08-15 14:48:13.097000,2018-09-22 07:25:59.323000,airbnb16128210,entire_home,3,4,26,5,
airbnb599232358a46554f807aef061403,https://www.airbnb.es/rooms/15669625,-0.3300532002027506,39.47200313220819,2017-08-15 14:48:26.043000,2017-10-10 18:58:46.023000,airbnb32219602,entire_home,2,6,0,1,37
airbnb599232358a46554f807aef061404,https://www.airbnb.es/rooms/19184017,-0.3301168233787249,39.47189493742031,2017-08-15 14:47:56.546000,2018-09-22 07:25:46.381000,airbnb38308224,entire_home,1,2,19,2,
airbnb599232358a46554f807aef061405,https://www.airbnb.es/rooms/6405990,-0.3293191093385574,39.4719139220291,2017-08-15 14:48:08.688000,2018-09-22 07:29:15.263000,airbnb33411582,entire_home,3,6,41,5,
airbnb599232358a46554f807aef061406,https://www.airbnb.es/rooms/13456881,-0.329147464969157,39.47158752231789,2017-08-15 14:48:21.737000,2018-09-22 07:29:28.079000,airbnb70176566,entire_home,4,5,8,2,
airbnb599232358a46554f807aef061407,https://www.airbnb.es/rooms/18230643,-0.32903904468050693,39.47137808776269,2018-05-27 07:09:10.069000,2018-09-22 07:27:42.336000,airbnb99961455,entire_home,0,4,22,3,
airbnb599232358a46554f807aef061408,https://www.airbnb.es/rooms/10483362,-0.3290711847180059,39.47124356308763,2017-08-15 14:48:08.689000,2018-09-22 06:56:53.490000,airbnb54034805,entire_home,0,3,122,2,
airbnb599232358a46554f807aef061409,https://www.airbnb.es/rooms/26385323,-0.3295418157109687,39.471329318038535,2018-08-27 05:38:07.234000,2018-09-22 07:24:18.794000,airbnb86256678,entire_home,3,5,15,2,
airbnb599232358a46554f807aef061410,https://www.airbnb.es/rooms/23663143,-0.32949574750555527,39.4713551239938,2018-05-27 07:09:12.814000,2018-09-22 07:30:40.257000,airbnb13214902,entire_home,2,4,3,2,
airbnb599232358a46554f807aef061411,https://www.airbnb.es/rooms/22969149,-0.3294263289127906,39.47163361922105,2018-05-27 07:09:10.069000,2018-06-14 08:31:48.801000,airbnb17540752,entire_home,4,6,0,5,121
airbnb599232358a46554f807aef061412,https://www.airbnb.es/rooms/11627716,-0.3298131926800591,39.471470407899666,2017-08-15 14:48:26.043000,2018-09-22 07:33:08.240000,airbnb2052489,entire_home,2,4,16,5,
airbnb599232358a46554f807aef061413,https://www.airbnb.es/rooms/5640363,-0.32991077441162464,39.47173363431813,2017-08-15 14:47:56.546000,2018-09-22 06:16:54.666000,airbnb2883509,entire_home,0,4,77,3,
airbnb599232358a46554f807aef061414,https://www.airbnb.es/rooms/14081773,-0.3301006159936569,39.471441026098695,2017-08-15 14:48:04.397000,2018-09-22 07:24:44.347000,airbnb83066665,entire_home,0,6,7,1,
airbnb599232358a46554f807aef061415,https://www.airbnb.es/rooms/225070,-0.32993470239603506,39.47151712355186,2017-08-15 14:48:00.353000,2018-09-22 06:15:53.287000,airbnb937597,private_room,1,2,93,1,
airbnb599232358a46554f807aef061416,https://www.airbnb.es/rooms/19468216,-0.32960866397717814,39.47116667842268,2017-08-15 14:47:52.377000,2017-10-10 18:50:20.666000,airbnb50297381,entire_home,1,4,5,4,53
airbnb599232358a46554f807aef061417,https://www.airbnb.es/rooms/13973594,-0.32964064617266253,39.47096934575731,2017-08-15 14:47:43.923000,2018-09-22 06:16:20.805000,airbnb83302505,entire_home,0,2,64,2,
airbnb599232358a46554f807aef061418,https://www.airbnb.es/rooms/11844224,-0.32976613979828506,39.471093422609236,2017-08-15 14:48:30.070000,2017-10-10 18:59:06.330000,airbnb35385420,private_room,1,2,1,1,35
airbnb599232358a46554f807aef061419,https://www.airbnb.es/rooms/22116690,-0.33,39.471,2018-05-27 07:08:49.356000,2018-09-22 07:27:55.172000,airbnb1315486,entire_home,2,4,0,1,
airbnb599232358a46554f807aef061420,https://www.airbnb.es/rooms/13504083,-0.3299908543552062,39.47096792558852,2017-08-15 14:48:08.689000,2018-09-22 06:15:35.455000,airbnb6958316,entire_home,2,4,50,2,
airbnb599232358a46554f807aef061421,https://www.airbnb.es/rooms/11812253,-0.32992941083575056,39.470895644930835,2017-08-15 14:47:56.545000,2018-09-22 07:28:27.525000,airbnb34491647,entire_home,5,8,2,4,
airbnb599232358a46554f807aef061422,https://www.airbnb.es/rooms/27301134,-0.329902433157475,39.47084207173615,2018-08-27 05:38:14.005000,2018-09-22 07:26:39.411000,airbnb8218280,entire_home,3,6,5,4,
airbnb599232358a46554f807aef061423,https://www.airbnb.es/rooms/26357833,-0.3298229821331514,39.47046671811272,2018-08-27 05:38:11.035000,2018-09-22 07:24:56.220000,airbnb198213204,entire_home,2,4,3,2,
airbnb599232358a46554f807aef061424,https://www.airbnb.es/rooms/19026751,-0.329453068552332,39.47088320861583,2017-08-15 14:47:52.378000,2018-09-22 07:29:40.130000,airbnb132770429,entire_home,3,6,10,3,
airbnb599232358a46554f807aef061425,https://www.airbnb.es/rooms/27953737,-0.3294460411897767,39.470923312691475,2018-08-27 05:38:11.036000,2018-09-22 07:26:11.582000,airbnb85151241,entire_home,1,4,0,2,
airbnb599232358a46554f807aef061426,https://www.airbnb.es/rooms/12067228,-0.32922173513622804,39.4705165393414,2018-05-05 02:49:30.402000,2018-06-14 08:27:29.206000,airbnb12993313,private_room,1,2,9,2,40
airbnb599232358a46554f807aef061427,https://www.airbnb.es/rooms/12963608,-0.328901031916922,39.470495538832246,2018-05-05 02:49:26.299000,2018-06-14 08:26:33.113000,airbnb12993313,private_room,1,2,16,2,44
airbnb599232358a46554f807aef061428,https://www.airbnb.es/rooms/13603077,-0.32878024128413535,39.47053807979726,2017-08-15 17:13:51.900000,2018-09-22 07:25:02.787000,airbnb78678171,entire_home,3,4,44,3,
airbnb599232358a46554f807aef061429,https://www.airbnb.es/rooms/8699377,-0.3287951955989242,39.47150873981982,2017-08-15 14:48:00.353000,2017-10-10 18:52:29.661000,airbnb21031852,entire_home,2,3,18,7,75
airbnb599232358a46554f807aef061430,https://www.airbnb.es/rooms/17777373,-0.3286625637863793,39.47170761096773,2017-08-15 14:48:04.397000,2017-10-10 18:53:59.381000,airbnb78483455,entire_home,4,7,10,3,55
airbnb599232358a46554f807aef061431,https://www.airbnb.es/rooms/23698454,-0.3283988568590953,39.47164183495914,2018-05-27 07:09:12.814000,2018-09-22 06:19:19.365000,airbnb439763,entire_home,3,4,15,4,
airbnb599232358a46554f807aef061432,https://www.airbnb.es/rooms/17734369,-0.3284381818583809,39.471642431356585,2017-08-15 14:47:43.923000,2017-10-10 18:48:35.004000,airbnb120942218,private_room,1,1,7,2,17
airbnb599232358a46554f807aef061433,https://www.airbnb.es/rooms/9972202,-0.32829817234480857,39.471650960604215,2017-08-15 14:48:04.397000,2018-06-14 08:32:19.385000,airbnb937597,entire_home,2,4,6,5,73
airbnb599232358a46554f807aef061434,https://www.airbnb.es/rooms/26623248,-0.3280639547472,39.471419603694294,2018-08-27 05:37:56.909000,2018-09-22 06:16:46.183000,airbnb200139680,private_room,1,2,13,2,
airbnb599232358a46554f807aef061435,https://www.airbnb.es/rooms/24464428,-0.3278177484704837,39.47105652965654,2018-05-26 13:01:58.089000,2018-06-06 09:05:41.083000,airbnb184785132,entire_home,2,4,0,7,72
airbnb599232358a46554f807aef061436,https://www.airbnb.es/rooms/24589507,-0.3280594684479314,39.47067330724098,2018-05-27 07:08:55.687000,2018-09-22 07:28:20.760000,airbnb129534099,entire_home,2,3,9,2,
airbnb599232358a46554f807aef061437,https://www.airbnb.es/rooms/17826087,-0.3278583927173272,39.47028410069945,2017-08-15 17:13:51.899000,2018-09-19 21:23:07.130000,airbnb27424764,entire_home,2,4,94,3,
airbnb599232358a46554f807aef061438,https://www.airbnb.es/rooms/21660886,-0.3281912671938149,39.47007237215238,2018-05-27 07:08:58.886000,2018-09-22 07:32:14.216000,airbnb157656244,entire_home,0,5,2,1,
airbnb599232358a46554f807aef061439,https://www.airbnb.es/rooms/19407054,-0.32867670741724675,39.47006490818838,2017-08-15 17:14:04.777000,2018-09-22 07:31:17.447000,airbnb26451768,entire_home,3,5,5,2,
airbnb599232358a46554f807aef061440,https://www.airbnb.es/rooms/14193974,-0.32877941378570047,39.470088934318824,2017-08-15 17:14:00.426000,2017-10-11 02:18:31.858000,airbnb42998283,entire_home,1,2,9,2,75
airbnb599232358a46554f807aef061441,https://www.airbnb.es/rooms/23850453,-0.3288008007284724,39.469859931889246,2018-05-27 07:08:55.686000,2018-09-22 06:15:44.603000,airbnb172516730,entire_home,2,4,23,1,
airbnb599232358a46554f807aef061442,https://www.airbnb.es/rooms/23767233,-0.3286223990545289,39.46995087274679,2018-05-27 07:08:52.432000,2018-09-22 07:23:32.276000,airbnb178277483,entire_home,2,4,6,4,
airbnb599232358a46554f807aef061443,https://www.airbnb.es/rooms/18266073,-0.3288319618229521,39.4695458412543,2017-08-15 17:14:00.426000,2018-09-22 07:24:11.793000,airbnb6393128,entire_home,4,6,58,2,
airbnb599232358a46554f807aef061444,https://www.airbnb.es/rooms/7934225,-0.32883854293164916,39.46928964089924,2017-08-15 17:13:51.900000,2017-10-11 02:16:23.348000,airbnb41246374,entire_home,2,4,13,3,50
airbnb599232358a46554f807aef061445,https://www.airbnb.es/rooms/21644039,-0.32857897406023323,39.469302784206135,2018-05-27 07:08:55.686000,2018-09-22 06:21:36.604000,airbnb157515987,entire_home,2,4,26,3,
airbnb599232358a46554f807aef061446,https://www.airbnb.es/rooms/22662113,-0.32863964955417285,39.46945430125298,2018-08-27 05:38:07.234000,2018-09-22 07:24:04.582000,airbnb50428979,entire_home,2,4,8,3,
airbnb599232358a46554f807aef061447,https://www.airbnb.es/rooms/1398900,-0.3283794411171696,39.469268966286265,2018-05-27 07:08:55.686000,2018-09-22 07:25:53.351000,airbnb7554012,entire_home,3,6,60,3,
airbnb599232358a46554f807aef061448,https://www.airbnb.es/rooms/24422960,-0.32829373722316924,39.46954313191105,2018-05-27 07:08:58.886000,2018-09-22 06:21:07.605000,airbnb184411896,private_room,1,2,10,1,
airbnb599232358a46554f807aef061449,https://www.airbnb.es/rooms/11277108,-0.32790316480796516,39.46958702556365,2017-08-15 17:13:56.167000,2018-09-22 06:15:08.171000,airbnb9678915,entire_home,2,4,75,2,
airbnb599232358a46554f807aef061450,https://www.airbnb.es/rooms/20353010,-0.328,39.469,2017-08-15 17:13:47.218000,2018-09-18 15:52:40.184000,airbnb144737285,entire_home,2,2,54,3,
airbnb599232358a46554f807aef061451,https://www.airbnb.es/rooms/24484811,-0.328,39.469,2018-05-27 07:08:55.687000,2018-09-22 07:28:14.245000,airbnb17149001,entire_home,2,4,8,2,
airbnb599232358a46554f807aef061452,https://www.airbnb.es/rooms/17633530,-0.3282934147303759,39.4690058045659,2017-08-15 14:47:43.924000,2018-09-22 07:25:34.406000,airbnb74671512,entire_home,3,4,22,2,
airbnb599232358a46554f807aef061453,https://www.airbnb.es/rooms/24048669,-0.32859031958948,39.46821412504992,2018-05-25 13:48:36.703000,2018-06-02 03:18:20.123000,airbnb181032311,entire_home,4,6,2,2,144
airbnb599232358a46554f807aef061454,https://www.airbnb.es/rooms/17228514,-0.32883053492799014,39.46871263573051,2017-08-15 17:14:08.866000,2018-09-22 05:46:56.892000,airbnb101008058,entire_home,3,6,17,3,
airbnb599232358a46554f807aef061455,https://www.airbnb.es/rooms/7233689,-0.32883443596919093,39.46869204763808,2017-08-15 17:14:08.866000,2018-09-22 06:11:53.403000,airbnb37873408,entire_home,2,4,1,7,
airbnb599232358a46554f807aef061456,https://www.airbnb.es/rooms/13878897,-0.3287040516006877,39.468564019913835,2018-05-25 13:48:27.924000,2018-09-22 05:25:18.994000,airbnb82120332,entire_home,3,5,40,2,
airbnb599232358a46554f807aef061457,https://www.airbnb.es/rooms/17327947,-0.32874095201476616,39.46915208354632,2017-08-15 17:13:51.900000,2018-09-22 07:23:58.156000,airbnb27477980,entire_home,3,6,16,4,
airbnb599232358a46554f807aef061458,https://www.airbnb.es/rooms/23496342,-0.32898426557663885,39.46887179693001,2018-05-27 07:08:58.885000,2018-06-14 08:29:04.383000,airbnb154048802,entire_home,5,9,0,3,170
airbnb599232358a46554f807aef061459,https://www.airbnb.es/rooms/11173682,-0.3294843648057502,39.469095816327396,2017-08-15 17:13:43.481000,2018-09-22 06:16:37.477000,airbnb21203800,private_room,0,2,67,3,
airbnb599232358a46554f807aef061460,https://www.airbnb.es/rooms/14244193,-0.3293567075354935,39.46875709332467,2017-08-15 17:13:47.219000,2018-09-22 07:01:16.647000,airbnb35608720,entire_home,1,2,102,3,
airbnb599232358a46554f807aef061461,https://www.airbnb.es/rooms/20170889,-0.3294927079711621,39.46874652743454,2017-08-15 17:13:43.482000,2018-09-22 06:02:04.398000,airbnb143564693,entire_home,2,3,28,1,
airbnb599232358a46554f807aef061462,https://www.airbnb.es/rooms/16687670,-0.32937081539726853,39.46853253894173,2017-08-15 17:14:04.776000,2018-09-22 06:03:42.595000,airbnb19326532,entire_home,3,4,18,4,
airbnb599232358a46554f807aef061463,https://www.airbnb.es/rooms/23433754,-0.32906933473422906,39.46855431235676,2018-05-25 13:48:27.925000,2018-09-22 06:02:33.777000,airbnb174788914,entire_home,3,4,7,1,
airbnb599232358a46554f807aef061464,https://www.airbnb.es/rooms/14210492,-0.32907136728057795,39.46831741366286,2017-08-15 17:13:51.900000,2018-09-22 05:46:42.821000,airbnb86273515,entire_home,3,4,34,3,
airbnb599232358a46554f807aef061465,https://www.airbnb.es/rooms/17903070,-0.32897832998098403,39.468272969970656,2017-08-15 17:13:51.899000,2018-09-22 06:03:30.965000,airbnb45002201,entire_home,1,2,25,1,
airbnb599232358a46554f807aef061466,https://www.airbnb.es/rooms/23528525,-0.328997187600365,39.46819140987142,2018-05-25 13:48:17.465000,2018-09-22 06:02:20.855000,airbnb175770139,entire_home,3,5,2,2,
airbnb599232358a46554f807aef061467,https://www.airbnb.es/rooms/26934670,-0.329,39.468,2018-08-27 05:33:03.340000,2018-09-22 06:03:36.712000,airbnb178009159,entire_home,4,7,3,3,
airbnb599232358a46554f807aef061468,https://www.airbnb.es/rooms/18639007,-0.32921587262030916,39.46798407267829,2017-08-15 17:13:43.482000,2017-10-11 02:14:55.545000,airbnb129508952,private_room,1,2,22,1,35
airbnb599232358a46554f807aef061469,https://www.airbnb.es/rooms/25435832,-0.32951510065009454,39.46820398968924,2018-08-27 05:33:13.422000,2018-09-22 06:10:54.445000,airbnb22857542,entire_home,2,4,0,2,
airbnb599232358a46554f807aef061470,https://www.airbnb.es/rooms/26595963,-0.32941054582308865,39.46834310670114,2018-08-27 05:33:05.587000,2018-09-22 06:04:55.026000,airbnb199959802,entire_home,0,2,4,5,
airbnb599232358a46554f807aef061471,https://www.airbnb.es/rooms/25182530,-0.32936745925407784,39.46819936356207,2018-05-25 13:48:17.465000,2018-06-02 03:14:53.873000,airbnb190279091,entire_home,1,5,0,1,108
airbnb599232358a46554f807aef061472,https://www.airbnb.es/rooms/18744444,-0.3293893168592855,39.46838716351601,2017-08-15 17:13:31.455000,2018-09-22 05:48:46.649000,airbnb31636012,entire_home,2,4,7,1,
airbnb599232358a46554f807aef061473,https://www.airbnb.es/rooms/22669226,-0.3297788431228669,39.46804898635852,2018-05-25 13:48:17.465000,2018-09-22 06:08:00.047000,airbnb143564693,entire_home,3,6,12,2,
airbnb599232358a46554f807aef061474,https://www.airbnb.es/rooms/14707755,-0.3298875214124427,39.468120262819355,2017-08-15 17:14:00.425000,2018-09-22 07:01:10.617000,airbnb91489027,entire_home,1,4,54,2,
airbnb599232358a46554f807aef061475,https://www.airbnb.es/rooms/3855160,-0.33,39.468,2017-08-15 17:13:56.166000,2018-09-22 06:05:01.217000,airbnb907329,entire_home,0,4,17,10,
airbnb599232358a46554f807aef061476,https://www.airbnb.es/rooms/1989772,-0.33,39.468,2017-08-15 17:14:00.426000,2018-09-22 05:47:24.568000,airbnb907329,entire_home,3,6,28,7,
airbnb599232358a46554f807aef061477,https://www.airbnb.es/rooms/18486641,-0.3300047002974478,39.46846657815476,2017-08-15 17:13:43.481000,2018-06-02 03:12:43.894000,airbnb128257473,entire_home,2,4,17,3,60
airbnb599232358a46554f807aef061478,https://www.airbnb.es/rooms/13863790,-0.33013187591896337,39.46864768596402,2017-08-15 17:13:47.218000,2018-06-02 03:18:35.072000,airbnb28604409,entire_home,3,6,28,2,108
airbnb599232358a46554f807aef061479,https://www.airbnb.es/rooms/25102359,-0.3298923660045626,39.46852361157754,2018-05-25 13:48:27.925000,2018-09-22 06:09:20.653000,airbnb154048802,entire_home,2,4,1,3,
airbnb599232358a46554f807aef061480,https://www.airbnb.es/rooms/15830957,-0.3298310216952935,39.46860367009226,2017-08-15 17:13:56.166000,2018-09-22 06:09:09.709000,airbnb61284117,entire_home,4,7,16,2,
airbnb599232358a46554f807aef061481,https://www.airbnb.es/rooms/17622304,-0.3297243842054137,39.4685450650876,2017-08-15 17:13:47.217000,2018-09-22 06:01:57.266000,airbnb38600875,entire_home,2,4,25,3,
airbnb599232358a46554f807aef061482,https://www.airbnb.es/rooms/5922736,-0.32955573269088223,39.468600808804325,2017-08-15 17:13:56.166000,2018-06-02 03:11:40.706000,airbnb21203800,private_room,0,3,32,3,19
airbnb599232358a46554f807aef061483,https://www.airbnb.es/rooms/21064794,-0.32973822375015316,39.46893790891174,2018-05-27 07:08:52.432000,2018-09-22 06:20:51.646000,airbnb2032823,entire_home,2,4,39,3,
airbnb599232358a46554f807aef061484,https://www.airbnb.es/rooms/17570866,-0.32993316938984957,39.46883695356848,2017-08-15 17:13:56.166000,2018-09-22 07:30:46.782000,airbnb28618937,entire_home,3,6,12,2,
airbnb599232358a46554f807aef061485,https://www.airbnb.es/rooms/22766679,-0.33,39.469,2018-05-25 13:48:22.281000,2018-09-22 06:04:40.893000,airbnb168159161,entire_home,3,5,23,2,
airbnb599232358a46554f807aef061486,https://www.airbnb.es/rooms/27489053,-0.33,39.469,2018-08-27 05:33:03.340000,2018-09-22 06:03:54.810000,airbnb178009159,entire_home,3,6,6,3,
airbnb599232358a46554f807aef061487,https://www.airbnb.es/rooms/25979441,-0.33,39.469,2018-08-27 05:33:10.353000,2018-09-22 06:08:13.815000,airbnb14814765,entire_home,5,10,2,2,
airbnb599232358a46554f807aef061488,https://www.airbnb.es/rooms/16841323,-0.32932641449531835,39.46971814539029,2018-05-27 07:08:58.886000,2018-06-14 08:29:21.075000,airbnb17540752,entire_home,5,8,3,5,121
airbnb599232358a46554f807aef061489,https://www.airbnb.es/rooms/25827908,-0.3293156237271324,39.46962802175334,2018-08-27 05:38:11.035000,2018-09-22 07:25:15.451000,airbnb185222025,entire_home,2,5,9,1,
airbnb599232358a46554f807aef061490,https://www.airbnb.es/rooms/16249217,-0.32942895072363365,39.469582206221695,2017-08-15 17:13:43.482000,2018-09-22 07:23:39.103000,airbnb15438626,entire_home,4,6,33,3,
airbnb599232358a46554f807aef061491,https://www.airbnb.es/rooms/18991922,-0.32944745117081164,39.469538427676675,2017-08-15 17:13:51.900000,2018-09-22 07:25:27.893000,airbnb55895220,entire_home,5,8,51,2,
airbnb599232358a46554f807aef061492,https://www.airbnb.es/rooms/26392077,-0.3294265250113064,39.469821708758815,2018-08-27 05:38:24.702000,2018-09-22 07:32:33.235000,airbnb36202576,entire_home,3,9,4,2,
