"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
71;"Benifaraig";17;171;21;78,57;97,14;81,08;120;153,57;143,75;200;138,89;130;171,05;138,1;148,84;187,18
72;"Poble Nou";17;172;21;106;131,82;147,22;188,46;178,57;144,83;148,28;127,27;142,42;167,86;118,18;129,03;115,62
73;"Carpesa";17;173;21;117,65;131,25;170,73;182,5;180;195,45;204,55;215;212,2;212,82;195,24;219,51;183,72
74;"Cases de Bàrcena";17;174;21;133,33;164,29;275;242,86;380;380;300;200;150;185,71;216,67;175;133,33
75;"Mauella";17;175;21;100;100;0;Inf;200;200;200;0;NA;NA;100;400;300
76;"Massarrojos";17;176;21;90;85,54;74,71;62,77;50;63,16;75,86;65,89;78,45;72,36;66,42;73,05;63,52
77;"Borbotó";17;177;21;137,5;160;141,38;191,3;252,94;158,82;119,05;122,22;82,61;119,23;128,57;121,21;148,57
78;"Benimàmet";18;181;21;119,92;128,3;122,18;122,91;118,26;126,95;130,36;111,9;114,95;108,63;112,54;117,73;114,24
79;"Beniferri";18;182;21;105,13;116,22;100;141,03;130,77;158,33;176,47;143,59;147,5;113,33;125,86;138,89;136,84
80;"el Forn d'Alcedo";19;191;21;100;125,49;140,43;130;120,83;141,86;157,89;140,48;178,38;134,09;109,8;108;90,48
81;"el Castellar-l'Oliverar";19;192;21;113,7;122,64;125,47;138,02;139,15;132,39;141,38;130,65;135,29;142,64;138,15;140,22;139,32
82;"Pinedo";19;193;21;89,08;102,46;102,33;103,88;121,93;109,91;112,26;125,56;105,1;137,21;150;170,33;176,67
83;"el Saler";19;194;21;113,89;93,42;112;147,06;163,49;182,76;160,32;141,18;154,69;154,55;157,81;143,24;136,71
84;"el Palmar";19;195;21;127,03;145,45;130,3;130;150;131,82;160;207,69;230,77;264,29;293,75;210;156
85;"el Perellonet";19;196;21;140,98;138,81;133,33;154,55;124,56;142;141,82;141,67;151,79;163,64;159,32;176,79;203,39
86;"la Torre";19;197;21;125,15;139,43;158,1;167,05;165,36;154,39;162,82;164,6;160,65;171,17;151,09;161,36;153,97
87;"Faitanar";19;198;21;61,54;83,33;172,73;200;210;130,77;133,33;111,11;152,94;147,62;146,67;161,29;145,45
