"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
67;"Torrefiel";15;152;24;122,1;115,9;120,65;116,86;116,72;119,14;118,78;117,67;117,61;115,92;112,21;109,21;107,26
68;"Sant Llorenç";15;153;24;95,68;95,75;96,18;97,68;99,64;101,92;102,18;98,41;96,39;92,15;97,97;100,32;100
69;"Benicalap";16;161;24;117,58;114,77;113,63;110,92;106,66;110,27;107,62;109,13;105,04;101,12;98,96;101,15;101,11
70;"Ciutat Fallera";16;162;24;116,35;109,28;110,42;108,37;108,53;111,92;115,17;114,75;112,59;101,51;95,95;99,08;103,63
71;"Benifaraig";17;171;24;87,5;125;155,56;166,67;116,67;108,33;69,23;90,91;83,33;88,89;94,44;95,45;116,67
72;"Poble Nou";17;172;24;106,67;157,45;140;141,03;100;90;100;112,5;107,84;122;128,3;124,53;117,24
73;"Carpesa";17;173;24;172,41;175,86;154,17;128,57;116,13;128;110;110,34;112,9;78,38;75,61;80,95;83,33
74;"Cases de Bàrcena";17;174;24;125;136,84;85,71;85,71;117,39;119,23;170,59;170,59;108,7;160;120;112,9;131,03
75;"Mauella";17;175;24;300;300;300;400;150;100;50;33,33;33,33;0;0;0;0
76;"Massarrojos";17;176;24;94,38;89,16;91,25;90,48;87,18;90,36;84,78;74,19;81,13;87,64;73,26;75,29;75,61
77;"Borbotó";17;177;24;95,83;109,52;81,25;66,67;115,38;108,33;106,25;75;88,24;128,57;140;123,81;120,83
78;"Benimàmet";18;181;24;114,38;109,34;104,96;102,5;100,13;102;97,32;90,82;94,53;89,4;91,74;94,91;94,22
79;"Beniferri";18;182;24;89,71;78,38;77,42;87,1;92,59;86,36;90,16;91,38;96,92;66,67;63,16;73,77;94,44
80;"el Forn d'Alcedo";19;191;24;143,64;139,29;112,77;104;93,62;116,28;116,28;93,18;98,15;101,64;110;93,33;84,85
81;"el Castellar-l'Oliverar";19;192;24;121,43;122,14;121,6;123,65;114,76;109,65;120;104,98;105,7;109,05;94,4;97,53;99,3
82;"Pinedo";19;193;24;118,49;137,04;132,35;128,07;123,08;131,58;144;120,93;111,65;106,19;94,55;88,6;88,7
83;"el Saler";19;194;24;112,78;112,71;106,96;105,26;95,29;95,35;106,1;123,38;103,96;104,5;102,48;93,79;84,25
84;"el Palmar";19;195;24;76,19;72,22;57,89;115,79;122,22;100;86,96;86,36;80;75;69,57;53,33;54,84
85;"el Perellonet";19;196;24;90,7;97,67;108,57;97,22;103,03;124;125;148,15;121,43;108,82;98,04;109,26;106,9
86;"la Torre";19;197;24;146,88;141,19;145,28;132,72;124,67;137,18;143,36;141;141,26;123,08;111,8;112,35;114,35
87;"Faitanar";19;198;24;56,41;57,89;96,15;125;110;97,5;119,61;110,77;95,71;81,25;69,23;71,33;74,53
