"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
73;"Carpesa";17;173;35;77,73;77,73;79,28;79,6;79,64;80,15;79,84;80,51;80,6;80,27;79,73;79,61;79,01
74;"Cases de Bàrcena";17;174;35;70,34;71,2;70,25;71,07;68,33;67,31;68,31;68,17;67,54;66,67;67,51;64,43;62,81
75;"Mauella";17;175;35;73,44;71,67;72,41;73,21;71,15;71,15;72,34;70,21;70,83;73,33;66;68,97;68,42
76;"Massarrojos";17;176;35;76,89;77,56;77,97;77,62;77,67;77,12;77,58;78,13;77,78;78,54;78,92;79,37;79,02
77;"Borbotó";17;177;35;87,8;87,53;88,9;89,16;89,28;89,3;87,64;87,24;87,94;87,41;87,12;85,79;84,88
78;"Benimàmet";18;181;35;65,24;65,69;66,09;66,2;66,93;67,54;67,71;67,75;67,25;66,48;65,66;65,23;64,9
79;"Beniferri";18;182;35;63,21;64,37;65,87;65,84;67,72;66,64;66,79;67,86;67,07;67,33;68,12;67,82;68,49
80;"el Forn d'Alcedo";19;191;35;70,47;69,95;71,39;71,31;71,11;70,58;70,7;71,17;69,58;69,27;68,09;67,46;65,03
81;"el Castellar-l'Oliverar";19;192;35;82,38;81,56;81,93;82,19;83,25;83,05;82,71;83,3;82,94;82,74;82,19;81,81;81,38
82;"Pinedo";19;193;35;77,38;75,63;76,69;78,01;78,64;78,78;78,33;79,59;78,4;79,68;79,06;79,35;78,71
83;"el Saler";19;194;35;67,27;68,11;68,44;69,78;70,12;69,98;70,36;69,66;68,32;67,97;67,84;67,15;66,91
84;"el Palmar";19;195;35;92,18;92,61;92,91;91,4;91,5;90,8;89,47;89,33;88,86;89,8;89,44;88,3;87,94
85;"el Perellonet";19;196;35;77,26;77,02;77,62;77,89;78,09;78,3;77,55;77,75;77,91;77,79;76,17;75,41;74,87
86;"la Torre";19;197;35;59,92;61,36;60,48;60,96;61,63;61,93;62,46;62,15;61,28;61,12;59,76;58,32;57,67
87;"Faitanar";19;198;35;67,61;69,36;74,57;73,4;73,24;71,86;69,77;69,37;69,58;68,8;65,27;64,62;63,69
