"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
63;"la Carrasca";13;135;16;82,75;90,62;97,56;102,79;110,77;116,18;125,52;141,86;156,98;170,63;200,54;209,12;235,67
64;"Benimaclet";14;141;16;137,87;144,74;151,11;159,59;162,73;169,73;168,72;170,07;178,15;181,01;186,05;191,36;196,48
65;"Camí de Vera";14;142;16;72,61;77,28;85,95;94,15;108,85;120,8;134,82;150;160,93;167,61;177,6;187,72;205,56
66;"Orriols";15;151;16;118,88;121,86;122,33;128,69;136,96;135,89;135,77;134,52;131,78;127,77;124,79;125,48;125,98
67;"Torrefiel";15;152;16;105,51;108,66;112,06;115,1;119,52;123,38;123,44;125,2;128,61;131,87;134,15;136,79;143,03
68;"Sant Llorenç";15;153;16;29,57;30,36;31,98;33,64;34,55;35,83;38,37;40,5;43,58;47,18;51,9;57,44;63,84
69;"Benicalap";16;161;16;93,87;95,25;95,35;96,96;100,3;101,62;102,75;104,86;107,44;108,54;111,74;116,34;119,61
70;"Ciutat Fallera";16;162;16;85,43;89,66;91,56;97,38;103,91;111,34;122,29;128,34;128,97;129,92;131,39;139,02;141,89
71;"Benifaraig";17;171;16;142;128,93;131,61;126,88;125,79;124,84;125,97;129,11;132,05;138,82;144,52;151,09;150
72;"Poble Nou";17;172;16;159,38;153,03;180,7;181,08;200;217,35;211,88;191,51;195,24;188,18;191,89;192,79;208,49
73;"Carpesa";17;173;16;136,52;136,36;143,27;160,26;173,97;172,85;184,67;196,55;207,04;215,83;224,29;229,71;236,96
74;"Cases de Bàrcena";17;174;16;226,47;218,92;247,06;239,47;214,29;197,78;231,58;216,67;232,43;212,82;188,89;197,56;216,22
75;"Mauella";17;175;16;416,67;383,33;366,67;285,71;360;340;533,33;425;320;300;500;250;233,33
76;"Massarrojos";17;176;16;68,16;65,78;67,51;69,46;69,69;67,93;67,98;70,38;73,02;75,54;80,29;84,09;82,54
77;"Borbotó";17;177;16;143,12;150,93;163,55;163,21;152,21;165,14;154,39;151,3;157,52;154,39;157,14;152,21;146,43
78;"Benimàmet";18;181;16;92,6;94,32;95,21;98,44;101,96;103,62;106,36;115,34;119,35;119,9;123,24;128,1;133,42
79;"Beniferri";18;182;16;42,42;42,29;49,1;53,14;58,43;62,3;60,42;66;64,55;66,96;69,74;77,98;88,52
80;"el Forn d'Alcedo";19;191;16;130,69;128,72;134,78;142,86;149,13;161,59;170,19;156,4;152,57;161,63;159,43;159,43;162,86
81;"el Castellar-l'Oliverar";19;192;16;123,28;124,02;127,11;126,6;132;136,45;135,2;138,38;139,06;140,94;148,42;154,65;160,41
82;"Pinedo";19;193;16;132,09;131,08;128,94;133,24;140,33;151,72;153,24;160,17;166,47;168,21;169,12;171,64;178,89
83;"el Saler";19;194;16;52,65;63,08;63,69;68,44;79,15;85,67;91,19;106,09;112,07;113,07;107,17;113,74;118,75
84;"el Palmar";19;195;16;269,62;280,26;294,59;288,16;276,54;316,22;293,75;298,73;245,74;264,37;229,9;221,78;226,53
85;"el Perellonet";19;196;16;75;74,9;79,92;81,51;90,39;95,85;95,56;105,26;107,84;110,68;116,98;125,47;139,41
86;"la Torre";19;197;16;124,96;120,8;119,53;120,12;124,17;131;143,42;144,63;150,46;146,26;147,21;152,45;151,7
87;"Faitanar";19;198;16;117,19;135,71;109,38;85,39;75;71,43;64,03;60,39;51,32;45,12;41,49;42,91;41,73
