"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
63;"la Carrasca";13;135;9;75;77;82;82;80;75;79;78;72;62;53;57;53
64;"Benimaclet";14;141;9;581;585;575;533;545;519;550;545;526;529;553;534;504
65;"Camí de Vera";14;142;9;122;119;111;106;114;114;122;114;134;128;126;104;117
66;"Orriols";15;151;9;554;542;524;512;447;450;460;450;437;457;459;471;421
67;"Torrefiel";15;152;9;785;830;835;813;766;755;760;733;691;686;671;651;616
68;"Sant Llorenç";15;153;9;488;526;538;544;518;511;489;470;451;406;376;335;305
69;"Benicalap";16;161;9;1214;1201;1213;1249;1234;1267;1341;1284;1272;1211;1257;1154;1105
70;"Ciutat Fallera";16;162;9;207;188;176;169;179;163;158;141;138;136;172;170;163
71;"Benifaraig";17;171;9;33;37;38;37;33;31;24;21;19;20;25;31;28
72;"Poble Nou";17;172;9;29;25;24;23;18;16;12;15;15;15;15;17;16
73;"Carpesa";17;173;9;27;33;35;34;27;26;26;24;24;23;23;21;19
74;"Cases de Bàrcena";17;174;9;12;11;10;6;10;9;10;11;10;8;9;6;5
75;"Mauella";17;175;9;2;2;0;1;0;0;0;1;0;1;1;3;2
76;"Massarrojos";17;176;9;104;103;94;90;91;87;87;78;87;77;69;54;53
77;"Borbotó";17;177;9;27;26;22;21;19;15;15;20;20;19;15;19;19
78;"Benimàmet";18;181;9;426;414;421;457;442;429;384;351;335;359;364;337;326
79;"Beniferri";18;182;9;33;38;36;39;28;36;32;41;39;42;45;56;56
80;"el Forn d'Alcedo";19;191;9;38;41;37;44;31;27;19;31;22;22;17;27;32
81;"el Castellar-l'Oliverar";19;192;9;232;230;249;217;199;172;191;177;189;189;197;185;154
82;"Pinedo";19;193;9;56;70;74;79;64;63;62;59;66;71;74;59;63
83;"el Saler";19;194;9;90;68;64;60;64;55;60;51;57;44;54;59;53
84;"el Palmar";19;195;9;17;15;18;16;16;14;15;15;15;15;16;20;19
85;"el Perellonet";19;196;9;47;50;45;44;34;35;37;30;28;34;43;46;38
86;"la Torre";19;197;9;122;155;152;145;135;122;117;113;105;106;116;107;116
87;"Faitanar";19;198;9;14;9;18;27;29;25;26;34;44;52;64;68;52
