"Any";"Indicador";"Barri";"Codi barri";"Valor"
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;83,6585820895522
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;77,6410447761194
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;74,6609442060086
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;113,286561264822
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;88,8571428571429
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;96,263085399449
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;83,3036036036036
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;100,189393939394
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;104,884726224784
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;82,2497791519435
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;99,2604895104895
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;73,4597772277228
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;77,4
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;97,2001647446458
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;82,7769436997319
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;70,0343137254902
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;102
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;68
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;70
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;102
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;102
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;104
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;108
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;88,7254509018036
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;94
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;95
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;92,8014184397163
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;84,0470588235294
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;98
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;74,5
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;83,3154362416107
2018;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;76
