"Any";"Indicador";"Barri";"Codi barri";"Valor"
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.1. Patraix";81;368,650772224302
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.2. Sant Isidre";82;397,77149321267
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.3. Vara de Quart";83;400,831073825503
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.4. Safranar";84;400,737438661967
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.5. Favara";85;375,68736736543
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.1. la Raiosa";91;369,497010978044
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.2. l'Hort de Senabre";92;355,186993603411
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.3. la Creu Coberta";93;396,891191709845
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.4. Sant Marcel·lí";94;331,050606641124
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.5. Camí Real";95;387,890625
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.1. Mont-Olivet";101;381,214611439099
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.2. en Corts";102;374,847809076682
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.3. Malilla";103;389,03210237528
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.4. Fonteta de Sant Lluís";104;300,021252125212
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.5. na Rovella";105;338,545833333333
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.6. la Punta";106;395,294117647059
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.7. Ciutat de les Arts i de les Ciències";107;514,783051689861
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.1. el Grau";111;374,657534246575
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.2. el Cabanyal-el Canyamelar";112;343,851056796388
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.3. la Malva-rosa";113;353,698698698699
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.4. Beteró";114;432,434985469263
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.5. Natzaret";115;258,831683168317
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.1. Aiora";121;369,066098519515
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;372,288580636742
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;387,517356631223
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;380,73717948718
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;653,107019562716
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;414,601769911504
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;466,677866354044
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;404,557510288066
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;520,648272174776
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;500,476579520697
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;418,110578060092
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;436,885245901639
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;309,698841991342
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;329,300358668146
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;564,524672187716
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;388,784426101786
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;314,932170542636
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;285,270833333333
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;295
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;218
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;285,270833333333
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;285,270833333333
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;550
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;312,731207198451
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;300
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;274,583333333333
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;283,373493975904
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;304,838709677419
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;400
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;350
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;285,64784183995
2015;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;298,777173913043
