"Any";"Indicador";"Barri";"Codi barri";"Valor"
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;4,49518883094218
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;4,02829208778809
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;4,23216061831618
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;5,94495044600862
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;4,81067793780422
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;4,34651403755812
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;3,2967032967033
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;3,83529411764706
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;2,53676470588235
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;3,2967032967033
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;3,2967032967033
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;5,02170333782368
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;3,70518767540134
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;3,48484848484848
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;2,98888888888889
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;3,14004576710851
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;3,63066500604357
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;5,00496670583627
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;4,69348659003831
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;3,63261833852591
2016;"Lloguer mensual m2 mediana m2 Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;3,78378378378378
